experiment_num,dataset,phenotype,mse_train,rmse_train,r2_train,mse_val,rmse_val,r2_val,mse_test,rmse_test,r2_test,gp_runtime_seconds,eval_time_seconds,eval_memory_mb,total_memory_mb
1,LAKEERIE,1~(01.00628 96.79191 15.02975 76.81103 64.38942 04.54054 48.16335 23.93849 07.01875 44.86407):sarima;(01.09493 89.65607 75.24981 87.18199 03.56438 09.49602 25.24001 06.29596 91.91260 54.05484):svr,0.00234130704922649,0.048387054562418756,0.9359774443820437,0.002130278453850356,0.046154939647348216,0.9184020722170175,0.001428294445252481,0.03779278297840053,0.9592936632735266,22.68605089187622,0.5744390487670898,0.140625,291.28125
2,LAKEERIE,1~(00.99999 60.01440 55.10005 20.00554 83.83784 14.54905 49.67296 01.40061 11.88318 23.01716):sarima;(01.05702 84.90519 18.46001 40.51916 03.58001 54.18383 36.76900 00.13842 71.38225 96.92960):svr,0.002349063311662498,0.048467136408730585,0.9357653509945655,0.0021270781969518595,0.04612025798878254,0.9185246544695013,0.0014580972066861695,0.0381850390426168,0.9584442857195279,22.92496395111084,0.5777778625488281,0.0,291.3125
3,LAKEERIE,1~(00.99989 43.37507 57.30499 43.65203 51.32551 82.33306 97.92857 53.32346 33.36198 96.82990):sarima;(00.99999 66.00999 72.93336 98.79682 90.76604 90.28233 06.90282 33.06797 28.57153 23.46533):svr,0.0023501120935764913,0.048477954717340246,0.9357366722706699,0.002112901954636898,0.04596631325913465,0.9190676595374817,0.0014518364438901935,0.038102971588711995,0.9586227172182883,22.929603099822998,0.59409499168396,0.125,291.296875
4,LAKEERIE,1~(00.99999 38.00623 27.34648 85.50623 48.22659 45.82948 32.73361 41.53775 13.60061 80.13522):sarima;(01.05608 16.80138 20.00616 01.35221 20.14773 64.82855 62.33482 65.83206 91.87827 36.15415):svr,0.002349063238614573,0.04846713565514856,0.9357653529920459,0.0021268266754063715,0.04611753110701365,0.9185342887203043,0.0014579748764707526,0.03818343720084341,0.9584477721259598,22.470605850219727,0.5296728610992432,0.0,291.203125
5,LAKEERIE,1~(01.00630 38.31477 25.54516 85.20576 44.00452 40.52057 27.71255 51.64852 57.12162 99.13947):sarima;(01.09449 01.00999 17.00861 43.83147 12.51590 37.42057 21.61094 39.46151 04.83449 99.42364):svr,0.002341307297659509,0.04838705712956213,0.9359774375886942,0.0021301975985353393,0.04615406372720975,0.9184051692892072,0.001428167046668867,0.037791097452559735,0.959297294128257,22.672492027282715,0.5734448432922363,0.0,291.203125
6,LAKEERIE,1~(00.99999 96.32555 97.71578 07.12129 95.91901 22.73158 77.49270 05.45570 29.65206 98.85774):sarima;(01.05488 77.06919 11.22731 04.08296 24.23018 91.55778 49.48857 49.27010 44.08296 20.66442):svr,0.0023490639339633,0.04846714282855242,0.9357653339778792,0.0021265062786814254,0.04611405727846364,0.918546561157636,0.0014578187980312776,0.03818139334847902,0.9584522203554787,22.90449810028076,0.5762577056884766,0.0,291.203125
7,LAKEERIE,1~(01.00629 66.60071 54.76710 80.30208 03.14547 53.64837 77.19648 36.11851 33.83356 75.81399):sarima;(01.09518 38.33562 58.13973 40.10951 35.40168 30.20853 66.08712 48.31935 01.48030 08.53566):svr,0.002341307065870183,0.04838705473440374,0.9359774439269253,0.002130354433213512,0.04615576273027575,0.9183991619126972,0.001428286463931407,0.0377926773850624,0.9592938907408701,22.54677128791809,0.5776162147521973,0.0,291.203125
8,LAKEERIE,1~(00.99999 87.63794 63.50136 52.87607 01.06050 99.99976 80.70689 12.44027 88.90982 27.69436):sarima;(01.05596 66.03140 22.83999 97.06807 08.98124 02.78389 98.20726 94.99548 86.03140 22.83969):svr,0.0023490633274146863,0.048467136571234394,0.9357653505638253,0.0021267946879803086,0.04611718430238677,0.9185355139627964,0.001457959149627794,0.03818323126226739,0.9584482203403789,22.764084815979004,0.5262699127197266,0.0,291.140625
9,LAKEERIE,1~(01.01000 65.70110 04.51913 16.94820 99.19326 10.13466 98.04883 14.32679 13.65142 95.15212):sarima;(01.11813 66.99690 10.79481 13.01694 47.56422 58.56031 32.57432 75.64243 66.99824 51.59169):svr,0.0023440067431051157,0.04841494338636694,0.9359036218129138,0.0021464190039275767,0.046329461511305924,0.9177838265425151,0.0014209634230829959,0.03769566849232145,0.9595025971232466,22.716892957687378,0.5673420429229736,0.0,291.140625
10,LAKEERIE,2~(00.87998 00.12631 89.41153 43.20348 31.33340 97.01793 25.61953 90.01893 69.10425 98.34235):sarima;(00.99888 00.17996 88.10019 24.07970 79.36256 99.83423 10.90099 88.10017 90.12633 86.41153):svr,0.0023926936132855907,0.048915167517709586,0.9345722894466513,0.002335051606818314,0.048322371701090105,0.9105584661768906,0.0015274129440982819,0.0390821307517679,0.9564687898706713,22.786689043045044,0.570551872253418,0.0625,291.203125
11,LAKEERIE,1~(01.00643 07.25603 13.43513 58.82906 70.40900 14.29077 00.72307 20.45572 88.32886 12.12267):sarima;(01.10002 88.32886 12.12267 17.01100 00.00455 49.90507 23.71904 37.48690 09.49388 01.28583):svr,0.002341315635065316,0.04838714328274935,0.9359772096040618,0.0021317579633982407,0.04617096450582596,0.9183454012625588,0.0014283471707870698,0.037793480532852086,0.9592921605978197,22.61427903175354,0.571007251739502,0.0,291.203125
