experiment_num,dataset,method,lookback,best_epoch,training_time_sec,peak_memory_mb,peak_python_memory_mb,gpu_memory_mb,mse_train,rmse_train,r2_train,mse_val,rmse_val,r2_val,mse_test,rmse_test,r2_test
9,CARSALES,SARIMA_SVR,10,1,0.000825249997433275,0.0,0.013259,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
10,CARSALES,SARIMA_SVR,10,1,0.0008452500333078206,0.0,0.013121,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
11,CARSALES,SARIMA_SVR,10,1,0.0008419579826295376,0.0,0.013213,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
12,CARSALES,SARIMA_SVR,10,1,0.0008347499533556402,0.0,0.013259,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
13,CARSALES,SARIMA_SVR,10,1,0.000830708013381809,0.0,0.013259,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
14,CARSALES,SARIMA_SVR,10,1,0.0010219999821856618,0.0,0.019863,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
15,CARSALES,SARIMA_SVR,10,1,0.0009064169717021286,0.0,0.013231,0.0,0.006029354910981003,0.07764892086166429,0.8452250112472475,0.01988062488220216,0.14099866978876843,0.3759180902716751,0.026212491403056953,0.16190272203720651,0.07227342377451251
1,Electricity,SARIMA_SVR,10,1,0.0010908329859375954,0.049152,0.043624,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
2,Electricity,SARIMA_SVR,10,1,0.0008835840271785855,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
3,Electricity,SARIMA_SVR,10,1,0.0008670410024933517,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
4,Electricity,SARIMA_SVR,10,1,0.0009298330405727029,0.0,0.043624,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
5,Electricity,SARIMA_SVR,10,1,0.0009637090261094272,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
6,Electricity,SARIMA_SVR,10,1,0.0008698329911567271,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
7,Electricity,SARIMA_SVR,10,1,0.0008684169733896852,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
8,Electricity,SARIMA_SVR,10,1,0.0009084579651243985,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
9,Electricity,SARIMA_SVR,10,1,0.0008641249733045697,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
10,Electricity,SARIMA_SVR,10,1,0.0008372919983230531,0.0,0.043578,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
11,Electricity,SARIMA_SVR,10,1,0.0008438750519417226,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
12,Electricity,SARIMA_SVR,10,1,0.0008410000009462237,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
13,Electricity,SARIMA_SVR,10,1,0.0008357500191777945,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
14,Electricity,SARIMA_SVR,10,1,0.0008408750290982425,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
15,Electricity,SARIMA_SVR,10,1,0.0009194170124828815,0.0,0.04367,0.0,0.0014231035087361552,0.0377240441725984,0.9106208538064969,0.004611984085055062,0.06791159021150264,0.7264486995114174,0.006130598276845458,0.07829813712244665,0.5922945901009906
1,GAS,SARIMA_SVR,10,1,0.0010335000115446746,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
2,GAS,SARIMA_SVR,10,1,0.0009018339915201068,0.0,0.018804,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
3,GAS,SARIMA_SVR,10,1,0.000872667005751282,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
4,GAS,SARIMA_SVR,10,1,0.0008435000199824572,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
5,GAS,SARIMA_SVR,10,1,0.0008536669774912298,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
6,GAS,SARIMA_SVR,10,1,0.0008524169679731131,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
7,GAS,SARIMA_SVR,10,1,0.0029225419857539237,0.032768,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
8,GAS,SARIMA_SVR,10,1,0.0010447499807924032,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
9,GAS,SARIMA_SVR,10,1,0.0031601249938830733,0.0,0.018804,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
10,GAS,SARIMA_SVR,10,1,0.0040184579556807876,0.0,0.018804,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
11,GAS,SARIMA_SVR,10,1,0.0010154580231755972,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
12,GAS,SARIMA_SVR,10,1,0.0008793750312179327,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
13,GAS,SARIMA_SVR,10,1,0.0009772500488907099,0.0,0.018804,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
14,GAS,SARIMA_SVR,10,1,0.0009447080083191395,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
15,GAS,SARIMA_SVR,10,1,0.0008582919836044312,0.0,0.01885,0.0,0.0032107188511263964,0.05666320544344801,0.813757812342661,0.008591804451325666,0.09269198698553002,0.6424734210702971,0.00285020394100339,0.05338730130848899,-0.2067701891180529
1,LAKEERIE,SARIMA_SVR,10,1,0.0013554159668274224,0.032768,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
2,LAKEERIE,SARIMA_SVR,10,1,0.0011636249837465584,0.0,0.051816,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
3,LAKEERIE,SARIMA_SVR,10,1,0.001060916983988136,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
4,LAKEERIE,SARIMA_SVR,10,1,0.0010528749553486705,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
5,LAKEERIE,SARIMA_SVR,10,1,0.0010770410299301147,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
6,LAKEERIE,SARIMA_SVR,10,1,0.0011887499713338912,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
7,LAKEERIE,SARIMA_SVR,10,1,0.0011372080189175904,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
8,LAKEERIE,SARIMA_SVR,10,1,0.0011362499790266156,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
9,LAKEERIE,SARIMA_SVR,10,1,0.0011794170131906867,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
10,LAKEERIE,SARIMA_SVR,10,1,0.0009731659665703773,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
11,LAKEERIE,SARIMA_SVR,10,1,0.001265083032194525,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
12,LAKEERIE,SARIMA_SVR,10,1,0.0010871249833144248,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
13,LAKEERIE,SARIMA_SVR,10,1,0.0011334579903632402,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
14,LAKEERIE,SARIMA_SVR,10,1,0.001120000029914081,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
15,LAKEERIE,SARIMA_SVR,10,1,0.0012440839782357216,0.0,0.051862,0.0,0.002599401488077287,0.05098432590588294,0.929901525946209,0.0029416938319161124,0.05423738408068841,0.8916497066384292,0.001989901028896008,0.04460830672527268,0.9462278043125664
1,Nordic,SARIMA_SVR,10,1,0.0016742909792810678,0.229376,0.241403,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
2,Nordic,SARIMA_SVR,10,1,0.0012124589993618429,0.0,0.241385,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
3,Nordic,SARIMA_SVR,10,1,0.00122095801634714,0.0,0.241615,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
4,Nordic,SARIMA_SVR,10,1,0.0013585829874500632,0.0,0.241431,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
5,Nordic,SARIMA_SVR,10,1,0.0011782919755205512,0.0,0.241339,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
6,Nordic,SARIMA_SVR,10,1,0.0011273330310359597,0.0,0.241523,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
7,Nordic,SARIMA_SVR,10,1,0.0012025419855490327,0.0,0.241569,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
8,Nordic,SARIMA_SVR,10,1,0.001158249971922487,0.0,0.241569,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
9,Nordic,SARIMA_SVR,10,1,0.001208582951221615,0.0,0.241569,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
10,Nordic,SARIMA_SVR,10,1,0.001131500001065433,0.0,0.241523,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
11,Nordic,SARIMA_SVR,10,1,0.0011471249745227396,0.0,0.241523,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
12,Nordic,SARIMA_SVR,10,1,0.0012227079714648426,0.0,0.241569,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
13,Nordic,SARIMA_SVR,10,1,0.0012329999590292573,0.0,0.241615,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
14,Nordic,SARIMA_SVR,10,1,0.0011742499773390591,0.0,0.241569,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
15,Nordic,SARIMA_SVR,10,1,0.001127124996855855,0.0,0.241523,0.0,0.0008746415148260493,0.029574338789329666,0.9714058590206434,0.0008797727227382312,0.029660962943543003,0.965434059253085,0.0004535883588263133,0.021297613923308718,0.9683825918346902
1,PIGS,SARIMA_SVR,10,1,0.0011742920032702386,0.24576,0.018089,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
2,PIGS,SARIMA_SVR,10,1,0.0009119579917751253,0.016384,0.018209,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
3,PIGS,SARIMA_SVR,10,1,0.0009139159810729325,0.0,0.018209,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
4,PIGS,SARIMA_SVR,10,1,0.0008843750110827386,0.0,0.018025,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
5,PIGS,SARIMA_SVR,10,1,0.0011065410217270255,0.0,0.018209,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
6,PIGS,SARIMA_SVR,10,1,0.0009650829597376287,0.0,0.018025,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
7,PIGS,SARIMA_SVR,10,1,0.0010567500139586627,0.0,0.018163,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
8,PIGS,SARIMA_SVR,10,1,0.0009017919655889273,0.0,0.017887,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
9,PIGS,SARIMA_SVR,10,1,0.0009314999915659428,0.0,0.018025,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
10,PIGS,SARIMA_SVR,10,1,0.0008979169651865959,0.0,0.017887,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
11,PIGS,SARIMA_SVR,10,1,0.000910624978132546,0.0,0.017979,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
12,PIGS,SARIMA_SVR,10,1,0.0008632499957457185,0.0,0.018025,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
13,PIGS,SARIMA_SVR,10,1,0.0009076250134967268,0.0,0.017887,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
14,PIGS,SARIMA_SVR,10,1,0.0009244999964721501,0.0,0.017887,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
15,PIGS,SARIMA_SVR,10,1,0.00087779201567173,0.0,0.017933,0.0,0.006036324510552829,0.07769378682078014,0.8108538101972703,0.007356121792671329,0.08576783658616631,0.5418378289433197,0.0146896962123593,0.12120105697707137,-0.4751893894328201
1,POLLUTION,SARIMA_SVR,10,1,0.0010469169938005507,0.0,0.013753,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
2,POLLUTION,SARIMA_SVR,10,1,0.0008613750105723739,0.0,0.013661,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
3,POLLUTION,SARIMA_SVR,10,1,0.0008349170093424618,0.0,0.013661,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
4,POLLUTION,SARIMA_SVR,10,1,0.0008229170343838632,0.0,0.013661,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
5,POLLUTION,SARIMA_SVR,10,1,0.0009174160077236593,0.0,0.013523,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
6,POLLUTION,SARIMA_SVR,10,1,0.0008629999938420951,0.0,0.013569,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
7,POLLUTION,SARIMA_SVR,10,1,0.0008333750301972032,0.0,0.013661,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
8,POLLUTION,SARIMA_SVR,10,1,0.0008489580359309912,0.0,0.013753,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
9,POLLUTION,SARIMA_SVR,10,1,0.0008127919863909483,0.0,0.013661,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
10,POLLUTION,SARIMA_SVR,10,1,0.0008524580043740571,0.0,0.013707,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
11,POLLUTION,SARIMA_SVR,10,1,0.0009223750093951821,0.0,0.013725,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
12,POLLUTION,SARIMA_SVR,10,1,0.0008766669780015945,0.0,0.013753,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
13,POLLUTION,SARIMA_SVR,10,1,0.0008524589939042926,0.0,0.013615,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
14,POLLUTION,SARIMA_SVR,10,1,0.0012423330335877836,0.0,0.013707,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
15,POLLUTION,SARIMA_SVR,10,1,0.0009938340517692268,0.0,0.013615,0.0,0.00245377908702895,0.04953563451727403,0.6594120366012479,0.014887600412258409,0.12201475489570271,0.6546102250640002,0.017367496962826162,0.13178579954921607,-0.6907445055480019
1,REDWINE,SARIMA_SVR,10,1,0.0011144589516334236,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
2,REDWINE,SARIMA_SVR,10,1,0.0011076669907197356,0.0,0.01766,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
3,REDWINE,SARIMA_SVR,10,1,0.001022166048642248,0.0,0.017568,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
4,REDWINE,SARIMA_SVR,10,1,0.0011565419845283031,0.0,0.017568,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
5,REDWINE,SARIMA_SVR,10,1,0.0011480830144137144,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
6,REDWINE,SARIMA_SVR,10,1,0.0009051659726537764,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
7,REDWINE,SARIMA_SVR,10,1,0.0017528330208733678,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
8,REDWINE,SARIMA_SVR,10,1,0.0009277499630115926,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
9,REDWINE,SARIMA_SVR,10,1,0.0010107079870067537,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
10,REDWINE,SARIMA_SVR,10,1,0.000987458974123001,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
11,REDWINE,SARIMA_SVR,10,1,0.0009641670039854944,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
12,REDWINE,SARIMA_SVR,10,1,0.0010658340179361403,0.0,0.017614,0.0,0.0032903369319698538,0.05736145859346547,0.7777236703000252,0.015457145844457008,0.12432677042558858,0.21831692944386616,0.026917968837402936,0.16406696449134095,0.2461893352010004
